x averagetime averagesmooth time timedelta speed speeddelta speedaverage speedaveragetime speedmax speedmaxtime maxspeed maxspeeddelta maxspeedaverage angle angledelta acceleration accelerationsmooth accelerationdelta accelerationmin accelerationmax accelerationmintime accelerationmaxtime distance distancedelta turn turndelta rpm
306 100 10 17.579 0.058000000 5.84124 0.0157285 4.89723 5.42983 8.43617 8.43617 5.95932 -0.23938 6.163 3.06998 -0.420882 0.271181 1.5933 0.574893 -5.16316 8.19672 5.24921 -5.0771 87.700178 0.338792 0.0767496 -0.010522 7589.08
307 100 10 17.632 0.053000000 5.61452 -0.226724 4.89949 5.41895 8.43617 8.43617 6.22109 0.261764 6.16318 -0.306512 -3.37649 -4.27781 0.853801 -4.54899 -5.16316 8.19672 5.24921 -5.0771 87.997747 0.297569 -0.0076628 -0.0844124 7294.51
308 100 10 17.69 0.058000000 5.46737 -0.14715 4.90128 5.405 8.43617 8.43617 5.11953 -1.10156 6.1599 0.0738159 0.380328 -2.53707 0.125105 1.74074 -5.16316 8.19672 5.24921 -5.0771 88.314854 0.317107 0.0018454 0.00950819 7103.33
309 100 10 17.751 0.061000000 5.56749 0.100125 4.90337 5.39 8.43617 8.43617 6.64283 1.5233 6.16141 3.93231 3.8585 1.64139 -0.201256 4.17846 -5.16316 8.19672 5.24921 -5.0771 88.654471 0.339617 0.0983078 0.0964624 7233.42
310 100 10 17.81 0.059000000 5.81912 0.251633 4.90623 5.37467 8.43617 8.43617 14.979 8.33621 6.18897 4.34759 0.41528 4.26497 -0.174177 2.62358 -5.16316 8.19672 5.24921 -5.0771 88.997799 0.343328 0.10869 0.010382 7560.34
311 100 10 17.861 0.051000000 6.02336 0.20424 4.90971 5.35852 8.43617 8.43617 7.42204 -7.557 6.19281 -0.251757 -4.59935 4.0047 -0.184537 -0.260266 -5.16316 8.19672 5.24921 -5.0771 89.304991 0.307192 -0.00629392 -0.114984 7825.7
312 100 10 17.921 0.060000000 6.25819 0.234824 4.9139 5.34272 8.43617 8.43617 6.6821 -0.739942 6.19433 -1.0499 -0.798141 3.91374 -0.283663 -0.0909665 -5.16316 8.19672 5.24921 -5.0771 89.680482 0.375491 -0.0262475 -0.0199535 8130.79
313 100 10 17.982 0.061000000 6.48072 0.222528 4.91875 5.32665 8.43617 8.43617 6.83148 0.14938 6.1963 1.00502 2.05492 3.648 0.579951 -0.265737 -5.16316 8.19672 5.24921 -5.0771 90.075806 0.395324 0.0251256 0.0513731 8419.9
314 100 10 18.039 0.057000000 6.63508 0.154361 4.92404 5.30926 8.43617 8.43617 7.06544 0.233962 6.19898 0.313757 -0.691268 2.70809 1.33335 -0.939908 -5.16316 8.19672 5.24921 -5.0771 90.454005 0.378199 0.00784393 -0.0172817 8620.45
315 100 10 18.091 0.052000000 6.38983 -0.24525 4.92855 5.2888 8.43617 8.23729 9.14585 2.08041 6.20805 -5.94729 -6.26105 -4.71635 0.892085 -7.42444 -5.16316 8.19672 5.24921 -5.0771 90.786276 0.332271 -0.148682 -0.156526 8301.82
316 100 10 18.151 0.060000000 6.21177 -0.178055 4.93249 5.26854 8.43617 7.93809 11.8097 2.66389 6.22523 -3.73774 2.20955 -2.96758 0.568209 1.74877 -5.16316 8.19672 5.24921 -5.0771 91.158982 0.372706 -0.0934434 0.0552389 8070.48
317 100 10 18.211 0.060000000 6.40667 0.194901 4.937 5.25323 8.43617 7.64869 12.6776 0.867853 6.24497 -3.32614 0.411597 3.24834 1.32082 6.21592 -5.16316 8.19672 5.24921 -5.0771 91.543382 0.3844 -0.0831535 0.0102899 8323.7
318 100 10 18.27 0.059000000 6.66487 0.258195 4.94227 5.24339 8.43617 7.40344 18.7223 6.04473 6.28301 -1.89814 1.428 4.37619 2.01215 1.12784 -5.16316 8.19672 5.24921 -5.00118 91.936609 0.393227 -0.0474534 0.0357001 8659.16
319 100 10 18.331 0.061000000 6.96407 0.299205 4.94841 5.239 8.43617 7.15819 10.4773 -8.24498 6.29575 0.32516 2.2233 4.905 2.33851 0.52882 -5.16316 8.19672 5.24921 -5.00118 92.361417 0.424808 0.00812901 0.0555824 9047.89
320 100 10 18.39 0.059000000 7.25347 0.289395 4.9554 5.23995 8.43617 7.25347 22.8832 12.4059 6.34602 -0.764144 -1.0893 4.905 2.40251 -7.41953e-06 -5.16316 8.19672 5.24921 -5.00118 92.789372 0.427955 -0.0191036 -0.0272326 9423.88
321 100 10 18.441 0.051000000 7.46687 0.2134 4.96298 5.24598 8.43617 7.46687 10.3945 -12.4887 6.35825 -2.30955 -1.5454 4.18431 2.42047 -0.720686 -5.16316 8.19672 5.24921 -5.00118 93.170182 0.38081 -0.0577387 -0.0386351 9701.13
322 100 10 18.5 0.059000000 7.72016 0.25329 4.97129 5.25749 8.43617 7.72016 10.733 0.338525 6.37143 -2.93629 -0.626738 4.29305 2.4584 0.108734 -5.16316 8.19672 5.24921 -5.00118 93.625671 0.455489 -0.0734071 -0.0156685 10030.2
323 100 10 18.551 0.051000000 7.96541 0.24525 4.98028 5.27439 8.43617 7.96541 10.0905 -0.642477 6.3826 -0.319236 2.61705 4.80883 2.57449 0.515782 -5.16316 8.19672 5.24921 -5.00118 94.031907 0.406236 -0.00798089 0.0654262 10348.8
324 100 10 18.61 0.059000000 8.20679 0.241384 4.98994 5.29615 8.43617 8.20679 18.2258 8.13529 6.41805 1.73971 2.05894 4.09125 2.7128 -0.717573 -5.16316 8.19672 5.24921 -5.00118 94.516108 0.484201 0.0434927 0.0514736 10662.5
325 100 10 18.671 0.061000000 8.44678 0.239987 5.00026 5.32287 8.44678 8.44678 10.1166 -8.10917 6.4291 1.79651 0.0567967 3.93422 3.57786 -0.157036 -5.16316 8.19672 5.24921 -4.98957 95.031361 0.515253 0.0449126 0.00141992 10974.3
326 100 10 18.73 0.059000000 8.74108 0.2943 5.01139 5.35538 8.74108 8.74108 10.2219 0.105286 6.44038 -3.18053 -4.97704 4.98814 4.37343 1.05392 -5.16316 8.19672 5.24921 -4.98957 95.547085 0.515724 -0.0795133 -0.124426 11356.6
327 100 10 18.79 0.060000000 9.02708 0.286001 5.02331 5.3932 9.02708 9.02708 10.0899 -0.132044 6.45121 -3.0026 0.177925 4.76669 4.52527 -0.22145 -5.16316 8.19672 5.24921 -4.98957 96.08871 0.541625 -0.0750651 0.00444813 11728.2
328 100 10 18.841 0.051000000 9.17783 0.150755 5.0356 5.4333 9.17783 9.17783 10.2873 0.197473 6.46256 -1.55761 1.44499 2.95598 4.38325 -1.81071 -5.16316 8.19672 5.24921 -4.98957 96.55678 0.46807 -0.0389403 0.0361248 11924.1
329 100 10 18.901 0.060000000 9.42117 0.243337 5.04854 5.47871 9.42117 9.42117 6.62667 -3.66068 6.46305 2.92992 4.48753 4.05561 4.29831 1.09963 -5.16316 8.19672 5.24921 -4.98957 97.12205 0.56527 0.0732481 0.112188 12240.2
330 100 10 18.96 0.059000000 9.22497 -0.1962 5.06082 5.5239 9.42117 9.42117 6.6766 0.0499316 6.46367 0.965345 -1.96458 -3.32543 3.47526 -7.38104 -5.16316 8.19672 5.24921 -4.98957 97.666323 0.544273 0.0241336 -0.0491144 11985.3
331 100 10 19.026 0.066000000 8.93067 -0.2943 5.07217 5.56795 9.42117 9.42117 6.43183 -0.244767 6.46358 -1.85564 -2.82098 -4.45909 2.61092 -1.13366 -5.16316 8.19672 5.24921 -4.98957 98.255747 0.589424 -0.046391 -0.0705246 11602.9
332 100 10 19.081 0.055000000 8.63637 -0.294299 5.08259 5.60803 9.42117 9.42117 6.70459 0.272758 6.46429 0.526366 2.382 -5.35089 1.64653 -0.891801 -5.35089 8.19672 5.24921 -5.35089 98.730747 0.475 0.0131591 0.0595501 11220.6
333 100 10 19.141 0.060000000 8.34207 -0.2943 5.09209 5.64331 9.42117 9.42117 6.17097 -0.533623 6.46343 0.37552 -0.150846 -4.905 0.675147 0.445892 -5.35089 8.19672 5.24921 -5.35089 99.231271 0.500524 0.00938799 -0.00377116 10838.2
334 100 10 19.2 0.059000000 8.04777 -0.2943 5.10069 5.67635 9.42117 9.42117 6.43998 0.269017 6.46336 1.23823 0.862711 -4.98814 -0.232792 -0.0831356 -5.35089 8.19672 5.24921 -5.35089 99.70609 0.474819 0.0309558 0.0215678 10455.9
335 100 10 19.261 0.061000000 7.75347 -0.294301 5.10837 5.70808 9.42117 9.42117 6.28421 -0.155772 6.46284 -0.665779 -1.90401 -4.8246 -1.10867 0.163538 -5.35089 8.19672 5.24921 -5.35089 100.179052 0.472962 -0.0166445 -0.0476003 10073.5
336 100 10 19.321 0.060000000 7.45917 -0.2943 5.11517 5.73672 9.42117 9.42117 6.24947 -0.0347405 6.46223 -0.13574 0.530039 -4.90499 -2.09799 -0.0803941 -5.35089 8.19672 5.24921 -5.35089 100.626602 0.44755 -0.00339351 0.013251 9691.13
337 100 10 19.372 0.051000000 7.21392 -0.24525 5.12122 5.76349 9.42117 9.42117 6.05111 -0.198356 6.46104 -0.778423 -0.642683 -4.80883 -3.05554 0.0961654 -5.35089 8.19672 5.24921 -5.35089 100.994512 0.36791 -0.0194606 -0.0160671 9372.5
338 100 10 19.431 0.059000000 6.91472 -0.299205 5.12637 5.78829 9.42117 9.42117 6.03997 -0.0111391 6.45983 -2.14115 -1.36273 -5.07127 -3.85826 -0.26244 -5.35089 8.19672 5.24921 -5.35089 101.40248 0.407968 -0.0535288 -0.0340682 8983.77
339 100 10 19.493 0.062000000 6.62532 -0.289395 5.13067 5.81314 9.42117 9.42117 5.97829 -0.0616892 6.45845 -1.25892 0.882233 -4.66767 -4.73059 0.403602 -5.35089 8.19672 5.24921 -5.35089 101.81325 0.41077 -0.031473 0.0220558 8607.78
340 100 10 19.55 0.057000000 6.33102 -0.2943 5.1341 5.83794 9.42117 9.42117 5.76504 -0.213247 6.45647 -3.12663 -1.86771 -5.16316 -4.91436 -0.495493 -5.35089 8.19672 5.24921 -5.35089 102.174118 0.360868 -0.0781658 -0.0466928 8225.41
341 100 10 19.601 0.051000000 6.08577 -0.24525 5.13681 5.85961 9.42117 9.42117 5.30304 -0.461999 6.45318 -0.69801 2.42862 -4.80882 -4.94934 0.354341 -5.35089 8.19672 5.24921 -5.35089 102.484492 0.310374 -0.0174502 0.0607156 7906.78
342 100 10 19.662 0.061000000 5.78657 -0.299205 5.13865 5.87676 9.42117 9.42117 5.07272 -0.230321 6.44926 -6.76765 -6.06964 -4.905 -4.90475 -0.0961786 -5.35089 8.19672 5.24921 -5.35089 102.837473 0.352981 -0.169191 -0.151741 7518.05
343 100 10 19.714 0.052000000 5.54622 -0.240345 5.13981 5.89287 9.42117 9.42117 5.28271 0.209994 6.44596 -8.94548 -2.17784 -4.62202 -4.87645 0.282978 -5.35089 8.19672 5.24921 -5.35089 103.125877 0.288404 -0.223637 -0.0544459 7205.78
344 100 10 19.77 0.056000000 5.25192 -0.2943 5.14012 5.90509 9.42117 9.42117 5.40271 0.119999 6.44301 -10.6692 -1.72368 -5.25536 -4.90317 -0.633339 -5.35089 8.19672 5.24921 -5.35089 103.419985 0.294108 -0.266729 -0.0430921 6823.42
345 100 10 19.821 0.051000000 5.10934 -0.142582 5.14004 5.91746 9.42117 9.42117 5.41883 0.016115 6.44013 -11.6561 -0.986941 -2.79572 -4.70028 2.45963 -5.35089 8.19672 5.24921 -5.35089 103.680561 0.260576 -0.291403 -0.0246735 6638.18
346 100 10 19.881 0.060000000 4.81013 -0.299205 5.13911 5.92629 9.42117 9.42117 4.46008 -0.958747 6.43456 -12.6269 -0.97075 -4.98675 -4.70846 -2.19102 -5.35089 8.19672 5.24921 -5.35089 103.969169 0.288608 -0.315671 -0.0242687 6249.44
347 100 10 19.94 0.059000000 4.52074 -0.289395 5.13738 5.93174 9.42117 9.42117 4.11315 -0.346929 6.42806 -13.6082 -0.981343 -4.90501 -4.71808 0.0817415 -5.35089 8.19672 5.24921 -5.35089 104.235893 0.266724 -0.340205 -0.0245336 5873.45
348 100 10 19.991 0.051000000 4.47659 -0.0441446 5.13553 5.93736 9.42117 9.42117 4.73619 0.623037 6.42334 -14.7664 -1.15816 -0.865581 -4.29751 4.03942 -5.35089 8.19672 5.24921 -5.35089 104.464199 0.228306 -0.369159 -0.0289539 5816.1
349 100 10 20.051 0.060000000 4.75686 0.280264 5.13448 5.94566 9.42117 9.42117 5.5403 0.804113 6.42088 -14.9546 -0.188287 4.67107 -3.36363 5.53665 -5.35089 8.19672 5.24921 -5.35089 104.749611 0.285412 -0.373866 -0.00470719 6180.22
350 100 10 20.111 0.060000000 4.94483 0.187973 5.13395 5.95491 9.42117 9.42117 5.08054 -0.459761 6.41715 -14.584 0.370682 3.13288 -2.53403 -1.53819 -5.35089 8.19672 5.24921 -5.35089 105.046301 0.29669 -0.364599 0.00926706 6424.44
351 100 10 20.17 0.059000000 4.97325 0.0284166 5.13351 5.96499 9.42117 9.42117 4.8073 -0.273243 6.41269 -12.1202 2.46374 0.481638 -2.00499 -2.65124 -5.35089 8.19672 5.24921 -5.35089 105.339723 0.293422 -0.303006 0.0615935 6461.36
352 100 10 20.221 0.051000000 4.728 -0.24525 5.13239 5.97287 9.42117 9.42117 4.51581 -0.291488 6.40745 -11.8977 0.222565 -4.80882 -1.99537 -5.29046 -5.35089 8.19672 5.24921 -5.35089 105.580851 0.241128 -0.297441 0.00556412 6142.73
353 100 10 20.28 0.059000000 4.55863 -0.169371 5.13081 5.9795 9.42117 9.42117 4.42003 -0.0957817 6.40198 -11.1435 0.754194 -2.87069 -1.82023 1.93813 -5.35089 8.19672 5.24921 -5.35089 105.84981 0.268959 -0.278587 0.0188549 5922.68
354 100 10 20.341 0.061000000 4.75483 0.1962 5.12977 5.98658 9.42117 9.42117 5.3968 0.976776 6.39922 -11.6684 -0.524895 3.21639 -0.97306 6.08708 -5.35089 8.19672 5.24921 -5.35089 106.139854 0.290044 -0.291709 -0.0131224 6177.59
355 100 10 20.401 0.060000000 5.04422 0.289395 5.12954 5.99412 9.42117 9.42117 6.00271 0.605907 6.39813 -10.9293 0.739068 4.82326 -0.211162 1.60686 -5.35089 8.19672 5.24921 -5.35089 106.442507 0.302653 -0.273232 0.0184767 6553.57
356 100 10 20.46 0.059000000 4.9601 -0.0841212 5.12907 5.99917 9.42117 9.42117 4.43798 -1.56472 6.39278 -9.29644 1.63285 -1.42578 0.144935 -6.24904 -5.35089 8.19672 5.24921 -5.35089 106.735153 0.292646 -0.232411 0.0408211 6444.28
357 100 10 20.511 0.051000000 4.71485 -0.24525 5.12795 5.99888 9.42117 9.42117 4.11965 -0.318336 6.38658 -8.37523 0.921214 -4.80883 0.154553 -3.38304 -5.35089 8.19672 5.24921 -5.35089 106.97561 0.240457 -0.209381 0.0230304 6125.65
358 100 10 20.571 0.060000000 4.47828 -0.236567 5.12618 5.99384 9.42117 9.42117 4.8287 0.709052 6.38235 -9.11757 -0.742343 -3.94278 -0.153168 0.866044 -5.35089 8.19672 5.24921 -5.35089 107.244307 0.268697 -0.227939 -0.0185586 5818.29
359 100 10 20.63 0.059000000 4.62543 0.14715 5.12482 5.98828 9.42117 9.42117 5.34546 0.51676 6.37954 -9.26616 -0.148592 2.49407 -0.370867 6.43685 -5.35089 8.19672 5.24921 -5.35089 107.517208 0.272901 -0.231654 -0.0037148 6009.47
360 100 10 20.691 0.061000000 4.82885 0.203412 5.12402 5.98181 9.42117 9.42117 6.59787 1.25241 6.38013 -6.97538 2.29078 3.33462 -0.350693 0.840548 -5.35089 8.19672 5.24921 -5.35089 107.811768 0.29456 -0.174385 0.0572695 6273.75
361 100 10 20.742 0.051000000 5.079 0.250155 5.1239 5.97534 9.42117 9.42117 6.85356 0.255685 6.3814 -6.30609 0.66929 4.905 0.0916428 1.57038 -5.35089 8.19672 5.24921 -5.35089 108.070797 0.259029 -0.157652 0.0167323 6598.76
362 100 10 20.803 0.061000000 5.38311 0.30411 5.1246 5.96956 9.42117 9.42117 7.45012 0.596566 6.38428 -3.70087 2.60522 4.98541 1.07107 0.0804112 -5.35089 8.19672 5.24921 -5.35089 108.399167 0.32837 -0.0925218 0.0651305 6993.87
363 100 10 20.86 0.057000000 5.61782 0.234709 5.12592 5.96367 9.42117 9.42117 10.132 2.68187 6.39432 -3.15443 0.546446 4.11771 1.76991 -0.867704 -5.35089 8.19672 5.24921 -5.35089 108.719383 0.320216 -0.0788607 0.0136612 7298.81
364 100 10 20.921 0.061000000 5.81319 0.195371 5.12776 5.95679 9.42117 9.42117 8.21285 -1.91914 6.39919 -3.84741 -0.692979 3.20281 1.76855 -0.914901 -5.35089 8.19672 5.24921 -5.35089 109.073988 0.354605 -0.0961851 -0.0173245 7552.64
365 100 10 20.972 0.051000000 6.06335 0.250155 5.13025 5.952 9.42117 9.42117 8.0913 -0.121551 6.4037 -2.62814 1.21926 4.905 1.77672 1.70219 -5.35089 8.19672 5.24921 -5.35089 109.383219 0.309231 -0.0657036 0.0304815 7877.64
366 100 10 21.034 0.062000000 6.36746 0.30411 5.13354 5.9532 9.42117 9.42117 8.1848 0.0935038 6.40844 0.81367 3.44181 4.905 2.4098 1.35722e-06 -5.35089 8.19672 5.24921 -5.35089 109.778001 0.394782 0.0203417 0.0860454 8272.75
367 100 10 21.09 0.056000000 6.64704 0.279585 5.13756 5.95862 9.42117 9.42117 7.92888 -0.255919 6.41247 1.00302 0.189345 4.9926 3.38994 0.0875949 -5.35089 8.19672 5.24921 -5.35089 110.150235 0.372234 0.0250754 0.00473364 8636
368 100 10 21.141 0.051000000 6.47691 -0.170132 5.1411 5.96226 9.42117 9.42117 8.19054 0.26166 6.41717 -8.48234 -9.48535 -3.33592 3.45063 -8.32851 -5.35089 8.19672 5.24921 -5.35089 110.480557 0.330322 -0.212058 -0.237134 8414.96
369 100 10 21.201 0.060000000 6.19632 -0.28059 5.14389 5.9608 9.42117 9.42117 8.05998 -0.130564 6.42151 -8.10504 0.3773 -4.67649 2.73357 -1.34058 -5.35089 8.19672 5.24921 -5.35089 110.852336 0.371779 -0.202626 0.00943249 8050.41
370 100 10 21.261 0.060000000 6.39122 0.194901 5.14717 5.96198 9.42117 9.42117 7.9129 -0.147079 6.42543 2.13064 10.2357 3.24835 2.72495 7.92484 -5.35089 8.19672 5.24921 -5.35089 111.235809 0.383473 0.0532661 0.255892 8303.63
371 100 10 21.322 0.061000000 6.69043 0.299205 5.15122 5.96531 9.42117 9.42117 7.82091 -0.0919865 6.4291 -3.92909 -6.05973 4.905 2.72495 1.65665 -5.35089 8.19672 5.24921 -5.35089 111.643925 0.408116 -0.0982271 -0.151493 8692.36
372 100 10 21.38 0.058000000 6.5322 -0.158227 5.15483 5.96858 9.42117 9.42117 7.79056 -0.0303543 6.43266 -4.29406 -0.364976 -2.72805 1.9536 -7.63305 -5.35089 8.19672 5.24921 -5.35089 112.022793 0.378868 -0.107352 -0.0091244 8486.79
373 100 10 21.431 0.051000000 6.28204 -0.250155 5.15778 5.97225 9.42117 9.42117 7.74003 -0.050531 6.43607 -1.35943 2.93463 -4.905 1.05133 -2.17695 -5.35089 8.19672 5.24921 -5.35089 112.343177 0.320384 -0.0339858 0.0733657 8161.78
374 100 10 21.49 0.059000000 6.26194 -0.0200992 5.16065 5.97861 9.42117 9.42117 7.21581 -0.524213 6.4381 7.23382 8.59325 -0.340664 0.696982 4.56434 -5.35089 8.19672 5.24921 -5.35089 112.712632 0.369455 0.180845 0.214831 8135.67
375 100 10 21.541 0.051000000 6.311 0.0490503 5.16364 5.98846 9.42117 9.42117 6.66716 -0.548653 6.4387 8.23178 0.99796 0.961771 0.302659 1.30243 -5.35089 8.19672 5.24921 -5.35089 113.034493 0.321861 0.205794 0.024949 8199.4
376 100 10 21.592 0.051000000 6.06084 -0.250155 5.16597 5.99648 9.42117 9.42117 4.10696 -2.5602 6.43266 -3.17477 -11.4065 -4.905 -0.678341 -5.86677 -5.35089 8.19672 5.24921 -5.35089 113.343596 0.309103 -0.0793692 -0.285164 7874.39
377 100 10 21.653 0.061000000 5.87526 -0.185582 5.1678 6.00424 9.42117 9.42117 4.01917 -0.0877937 6.42642 -0.877922 2.29685 -3.04233 -1.48183 1.86267 -5.35089 8.19672 5.24921 -5.35089 113.701987 0.358391 -0.021948 0.0574212 7633.28
378 100 10 21.711 0.058000000 5.68396 -0.191295 5.16913 6.01225 9.42117 9.42117 4.01256 -0.00660931 6.4202 -2.1084 -1.23048 -3.29819 -1.47806 -0.255862 -5.35089 8.19672 5.24921 -5.35089 114.031657 0.32967 -0.05271 -0.030762 7384.74
379 100 10 21.771 0.060000000 5.38476 -0.299205 5.16968 6.02016 9.42117 9.42117 4.35903 0.346472 6.4149 -1.44962 0.658777 -4.98675 -1.50909 -1.68855 -5.35089 8.19672 5.24921 -5.35089 114.354742 0.323085 -0.0362406 0.0164694 6996.01
380 100 10 21.831 0.060000000 5.09046 -0.2943 5.16948 6.02519 9.42117 9.42117 4.76111 0.402081 6.41066 -2.33464 -0.885013 -4.905 -2.32442 0.0817458 -5.35089 8.19672 5.24921 -5.35089 114.660169 0.305427 -0.0583659 -0.0221253 6613.65
381 100 10 21.892 0.061000000 4.79616 -0.2943 5.16853 6.0258 9.42117 9.42117 4.84148 0.0803641 6.40665 -3.65914 -1.32451 -4.82459 -3.29738 0.0804099 -5.35089 8.19672 5.24921 -5.35089 114.952735 0.292566 -0.0914785 -0.0331126 6231.28
382 100 10 21.951 0.059000000 4.50186 -0.2943 5.16682 6.02178 9.42117 9.42117 4.74729 -0.0941902 6.40241 -3.8783 -0.219161 -4.98814 -3.52339 -0.163545 -5.35089 8.19672 5.24921 -5.35089 115.218345 0.26561 -0.0969576 -0.00547903 5848.92
383 100 10 22.011 0.060000000 4.60486 0.103005 5.16539 6.02084 9.42117 9.42117 5.01268 0.265392 6.39888 -6.88176 -3.00346 1.71675 -2.86121 6.70489 -5.35089 8.19672 5.24921 -5.35089 115.494637 0.276292 -0.172044 -0.0750864 5982.75
384 100 10 22.07 0.059000000 4.87189 0.267027 5.16465 6.0234 9.42117 9.42117 5.1134 0.100724 6.39562 -8.22895 -1.34719 4.52589 -2.37456 2.80914 -5.35089 8.19672 5.24921 -5.35089 115.782079 0.287442 -0.205724 -0.0336797 6329.68
385 100 10 22.121 0.051000000 5.02234 0.150449 5.16429 6.02709 9.42117 9.42117 5.23787 0.124463 6.39268 -5.78322 2.44573 2.94999 -2.17574 -1.5759 -5.35089 8.19672 5.24921 -5.35089 116.038218 0.256139 -0.144581 0.0611431 6525.14
386 100 10 22.181 0.060000000 4.92698 -0.0953603 5.16369 6.02838 9.42117 9.42117 2.82944 -2.40843 6.38369 -12.536 -6.75273 -1.58934 -1.84417 -4.53932 -5.35089 8.19672 5.24921 -5.35089 116.333837 0.295619 -0.313399 -0.168818 6401.25
387 100 10 22.24 0.059000000 4.63268 -0.2943 5.16235 6.02765 9.42117 9.42117 4.34249 1.51305 6.37854 -16.1524 -3.61649 -4.98813 -2.03875 -3.39879 -5.35089 8.19672 5.24921 -5.35089 116.607165 0.273328 -0.403811 -0.0904122 6018.89
388 100 10 22.301 0.061000000 4.33838 -0.2943 5.16028 6.02619 9.42117 9.42117 6.0878 1.74531 6.37781 -19.6839 -3.53144 -4.82459 -2.19139 0.163537 -5.35089 8.19672 5.24921 -5.35089 116.871806 0.264641 -0.492097 -0.0882861 5636.53
389 100 10 22.361 0.060000000 4.35312 0.0147448 5.15826 6.02345 9.42117 9.42117 6.0758 -0.0120006 6.37706 -21.5321 -1.84819 0.245746 -1.66814 5.07034 -5.35089 8.19672 5.24921 -5.35089 117.132993 0.261187 -0.538302 -0.0462049 5655.68
390 100 10 22.423 0.062000000 4.66214 0.309015 5.15702 6.02176 9.42117 9.42117 5.6736 -0.402196 6.3753 -22.8449 -1.31279 4.98412 -0.67923 4.73837 -5.35089 8.19672 5.24921 -5.35089 117.422046 0.289053 -0.571122 -0.0328197 6057.16
391 100 10 22.48 0.057000000 4.92982 0.26768 5.15645 6.02043 9.42117 9.42117 5.39386 -0.27974 6.37285 -18.4992 4.34571 4.69614 0.272843 -0.287974 -5.35089 8.19672 5.24921 -5.35089 117.703046 0.281 -0.462479 0.108643 6404.94
392 100 10 22.531 0.051000000 4.84514 -0.0846844 5.15568 6.02071 9.42117 9.42117 4.91657 -0.477294 6.36923 -14.2056 4.29358 -1.66048 0.605609 -6.35662 -5.35089 8.19672 5.24921 -5.35089 117.950148 0.247102 -0.35514 0.107339 6294.92
393 100 10 22.582 0.051000000 4.70183 -0.143308 5.15455 6.0225 9.42117 9.42117 4.65662 -0.259949 6.36498 -9.23958 4.96602 -2.80996 0.152938 -1.14949 -5.35089 8.19672 5.24921 -5.35089 118.189941 0.239793 -0.230989 0.12415 6108.73
394 100 10 22.641 0.059000000 4.71532 0.0134907 5.15346 6.0259 9.42117 9.42117 4.61827 -0.0383464 6.36066 -7.43157 1.808 0.228656 -0.276785 3.03862 -5.35089 8.19672 5.24921 -5.35089 118.468145 0.278204 -0.185789 0.0452 6126.25
395 100 10 22.701 0.060000000 4.89069 0.175374 5.15282 6.02811 9.42117 9.42117 5.22881 0.610534 6.35786 -3.0672 4.36437 2.92289 -0.279495 2.69424 -5.35089 8.19672 5.24921 -5.35089 118.761586 0.293441 -0.0766801 0.109109 6354.1
396 100 10 22.753 0.052000000 5.05858 0.167888 5.15258 6.029 9.42117 9.42117 6.8658 1.63699 6.35911 -2.18967 0.877535 3.22862 0.202301 0.305726 -5.35089 8.19672 4.9926 -5.35089 119.024632 0.263046 -0.0547417 0.0219384 6572.23
397 100 10 22.812 0.059000000 5.08667 0.0280914 5.15242 6.02856 9.42117 9.42117 3.16884 -3.69696 6.35127 -15.2606 -13.0709 0.476126 0.748727 -2.75249 -5.35089 8.19672 4.9926 -5.35089 119.324746 0.300114 -0.381514 -0.326773 6608.72
398 100 10 22.871 0.059000000 4.79237 -0.2943 5.15154 6.02232 9.42117 9.42117 3.39853 0.229686 6.34404 -14.8412 0.419418 -4.98813 0.732373 -5.46425 -5.35089 8.19672 4.9926 -5.35089 119.607496 0.28275 -0.371029 0.0104854 6226.36
399 100 10 22.93 0.059000000 4.49807 -0.2943 5.14994 6.01029 9.42117 9.42117 8.49544 5.09692 6.3493 -17.8319 -2.99078 -4.98814 0.208985 -8.08199e-06 -5.35089 8.19672 4.9926 -5.35089 119.872882 0.265386 -0.445799 -0.0747696 5844
400 100 10 22.991 0.061000000 4.30187 -0.1962 5.14787 5.99379 9.42117 9.42117 8.89925 0.403803 6.35552 -18.4108 -0.578811 -3.2164 -0.611067 1.77174 -5.35089 8.19672 4.9926 -5.35089 120.135296 0.262414 -0.460269 -0.0144703 5589.09
401 100 10 23.051 0.060000000 4.52502 0.223152 5.14636 5.97717 9.42117 9.42117 7.80056 -1.09868 6.35903 -20.154 -1.74325 3.71919 -0.708762 6.93559 -5.35089 8.19672 4.9926 -5.35089 120.406797 0.271501 -0.50385 -0.0435812 5879.02
402 100 10 23.11 0.059000000 4.77831 0.25329 5.14546 5.96059 9.42117 9.42117 7.57846 -0.2221 6.36199 -16.5037 3.65027 4.29305 -0.11341 0.573851 -5.35089 8.19672 4.9926 -5.35089 120.688717 0.28192 -0.412593 0.0912567 6208.1
403 100 10 23.172 0.062000000 5.01783 0.239517 5.14516 5.94935 9.42117 9.42117 9.27212 1.69366 6.36904 -11.7304 4.77331 3.86317 0.553904 -0.429873 -5.35089 8.19672 4.9926 -5.35089 120.999822 0.311105 -0.29326 0.119333 6519.28
404 100 10 23.232 0.060000000 5.32194 0.30411 5.14558 5.94413 9.42117 9.42117 7.78507 -1.48705 6.37246 -5.23178 6.49864 5.0685 1.03789 1.20533 -5.35089 8.19672 5.0685 -5.35089 121.319138 0.319316 -0.130795 0.162466 6914.39
