datapoint averagetime averagesmooth time timedelta speed speeddelta speedaverage speedaveragetime speedmax speedmaxtime maxspeed maxspeeddelta maxspeedaverage angle angledelta acceleration accelerationsmooth accelerationdelta accelerationmin accelerationmax accelerationmintime accelerationmaxtime distance distancedelta turn turndelta rpm
483 100 10 26.858845868 0.059005583 1.76461 -0.181956 1.26996 3.53121 6.21098 6.08444 6.40429 0.1718 4.19593 -29.6415 0.234334 -3.0837 -2.45401 1.8423 -66.6599 14.7776 5.00734 -5.03452 94.327668 0.104122 -0.741038 0.00585836 2292.62
484 100 10 26.909199263 0.050353395 1.9614 0.196796 1.27 3.49248 6.21098 6.08444 6.62888 0.224585 4.19607 -28.837 0.804465 3.9083 -1.74943 6.99201 -66.6599 14.7776 5.00734 -5.03452 94.4264312 0.0987632 -0.720926 0.0201116 2548.3
485 100 10 26.959367892 0.050168629 2.20797 0.24657 1.27005 3.45371 6.21098 5.9826 6.91194 0.283058 4.19621 -28.0171 0.819898 4.91481 -0.909108 1.00651 -66.6599 14.7776 5.00734 -5.03452 94.5372022 0.110771 -0.700429 0.0204974 2868.65
486 100 10 27.019080318 0.059712426 2.50021 0.29224 1.27012 3.41889 6.21098 5.73498 7.61885 0.706912 4.1964 -24.8184 3.19876 4.89413 -0.483167 -0.0206886 -66.6599 14.7776 5.00734 -5.03452 94.6864962 0.149294 -0.62046 0.0799689 3248.33
487 100 10 27.079054405 0.059974087 2.796 0.29579 1.2702 3.3895 6.21098 5.66831 7.91013 0.291275 4.1966 -23.8797 0.938656 4.93196 0.394263 0.0378365 -66.6599 14.7776 5.00734 -5.03452 94.8541842 0.167688 -0.596993 0.0234664 3632.63
488 100 10 27.13003122 0.050976815 3.04312 0.247119 1.2703 3.365 6.21098 5.66831 8.33924 0.429114 4.19683 -21.8878 1.99192 4.84767 1.36677 -0.0842939 -66.6599 14.7776 5.00734 -5.03452 95.0093132 0.155129 -0.547195 0.0497981 3953.69
489 100 10 27.18028052 0.0502493 3.28624 0.243122 1.27041 3.34543 6.21098 5.66831 9.03838 0.699144 4.19709 -19.8653 2.02252 4.83832 2.34403 -0.00935056 -66.6599 14.7776 5.00734 -5.03452 95.1744442 0.165131 -0.496632 0.050563 4269.56
490 100 10 27.240135248 0.059854728 3.58202 0.295774 1.27053 3.33174 6.21098 5.66831 9.88451 0.846123 4.1974 -16.7126 3.15271 4.94154 2.66406 0.103221 -66.6599 14.7776 5.00734 -5.03452 95.3888452 0.214401 -0.417814 0.0788179 4653.84
491 100 10 27.290215654 0.050080406 3.82712 0.245108 1.27067 3.32343 6.21098 5.66831 9.93158 0.0470734 4.19772 -14.5879 2.1247 4.89428 3.01613 -0.0472564 -66.6599 14.7776 5.00734 -5.03452 95.5805092 0.191664 -0.364697 0.0531176 4972.29
492 100 10 27.349760689 0.059545035 4.12064 0.293518 1.27083 3.32053 6.21098 5.66831 9.78732 -0.144265 4.19802 -12.7245 1.86341 4.92934 4.00167 0.0350553 -66.6599 14.7776 5.00734 -5.03452 95.8258732 0.245364 -0.318112 0.0465851 5353.64
493 100 10 27.410222357 0.060461668 4.41464 0.294002 1.271 3.32348 6.21098 5.66831 9.88852 0.1012 4.19833 -9.07724 3.64723 4.86262 4.7963 -0.0667188 -66.6599 14.7776 5.00734 -5.03452 96.0927902 0.266917 -0.226931 0.0911807 5735.61
494 100 10 27.469511554 0.059289197 4.70795 0.293307 1.27119 3.33182 6.21098 5.66831 9.4759 -0.412613 4.19862 -6.9218 2.15543 4.94705 4.90017 0.0844345 -66.6599 14.7776 5.00734 -5.03452 96.3719212 0.279131 -0.173045 0.0538859 6116.68
495 100 10 27.529642504 0.06013095 5.00332 0.29537 1.27139 3.34558 6.21098 5.66831 9.31718 -0.158723 4.1989 -4.66644 2.25536 4.91211 4.8999 -0.0349391 -66.6599 14.7776 5.00734 -5.03452 96.6727752 0.300854 -0.116661 0.056384 6500.43
496 100 10 27.579898364 0.05025586 5.24683 0.243505 1.27161 3.36472 6.21098 5.66831 8.49164 -0.82554 4.19913 -2.67052 1.99592 4.8453 4.89502 -0.0668182 -66.6599 14.7776 5.00734 -5.03452 96.9364592 0.263684 -0.0667631 0.0498979 6816.8
497 100 10 27.630257199 0.050358835 5.49468 0.247854 1.27184 3.38713 6.21098 5.66831 7.18172 -1.30992 4.19929 -0.765883 1.90464 4.92176 4.894 0.0764665 -66.6599 14.7776 5.00734 -5.03452 97.2131652 0.276706 -0.0191471 0.047616 7138.82
498 100 10 27.689756411 0.059499212 5.78732 0.292637 1.27208 3.41493 6.21098 5.78732 6.6323 -0.549418 4.19943 1.11542 1.8813 4.91834 4.90107 -0.00342275 -66.6599 14.7776 5.00734 -5.03452 97.5575062 0.344341 0.0278854 0.0470325 7519.02
499 100 10 27.749901217 0.060144806 6.08284 0.295521 1.27235 3.4486 6.21098 6.08284 6.22758 -0.404726 4.19954 2.14912 1.0337 4.9135 4.90858 -0.00484397 -66.6599 14.7776 5.00734 -5.03452 97.9233572 0.365851 0.0537279 0.0258425 7902.97
